anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0050,2023-09-29,0.3806806410972222,landsat,озимая пшеница,2023,9,False,2.0,1.0,1,0,0-7,0-7,0.6080876806845301,0.3207884584471949,0.0663161685605826,0.0048076923076923,0.9375,2.0,1.0,B,0,r0_f0,1017,0.366709348580091,-0.0139712925171311,0.4255056603773584,0.0448250192801361,0.3961075044787246,0.0154268633815024,0.4059068897782692,0.025226248681047,0.2519523391599206,-0.1287283019373015,0.4102621721336223,0.0295815310364001,0.4123993669843891,0.0317187258871669,unseen,True,False,0.3843046724796295,0.4063305258750915
AOI-0050,2023-10-02,0.3298889514967181,s2,озимая пшеница,2023,10,False,2.0,5.0,2,0,0-7,0-7,0.7535458645763401,0.1376764658604158,0.1014247283867734,0.0073529411764705,0.8823529411764706,2.0,5.0,B,0,r0_f0,1017,0.4255056603773584,0.0956167088806402,0.3503140231398214,0.0204250716431033,0.3879098417585899,0.0580208902618717,0.4040223354523478,0.0741333839556297,0.2519523391599206,-0.0779366123367974,0.4105988634906163,0.0807099119938982,0.4105955397924812,0.0807065882957631,unseen,True,False,0.3643500804901123,0.3998425006866455
AOI-0050,2023-10-04,0.3365110171727925,landsat,озимая пшеница,2023,10,False,4.0,3.0,2,1,0-7,0-7,0.5724111879119113,0.3536199967850827,0.0689688153030059,0.005,0.8333333333333334,4.0,3.0,B,0,r0_f0,1017,0.4255056603773584,0.0889946432045658,0.3503140231398214,0.0138030059670288,0.3879098417585899,0.0513988245857973,0.3825390105273372,0.0460279933545447,0.2519523391599206,-0.0845586780128718,0.3799083993120298,0.0433973821392373,0.3822773763689747,0.0457663591961821,unseen,True,False,0.3577974438667297,0.3890076875686645
AOI-0050,2023-10-12,0.3681856331441552,s2,озимая пшеница,2023,10,False,5.0,4.0,1,0,0-7,0-7,0.7905139848898891,0.1170249959813534,0.0862110191287574,0.00625,0.7894736842105263,5.0,4.0,B,0,r0_f0,1017,0.3503140231398214,-0.0178716100043337,0.4001981132075473,0.032012480063392,0.3752560681736843,0.0070704350295291,0.3780274065107802,0.009841773366625,0.2519523391599206,-0.1162332939842345,0.379395968652556,0.0112103355084007,0.4086034948757603,0.0404178617316051,unseen,True,False,0.3242954611778259,0.3887821435928345
AOI-0050,2023-10-19,0.3722794057648351,landsat,озимая пшеница,2023,10,False,2.0,2.0,1,0,0-7,0-7,0.6742252472525149,0.2547631536645826,0.0644326517144815,0.006578947368421,0.8823529411764706,2.0,2.0,B,0,r0_f0,1017,0.3682457440959292,-0.0040336616689058,0.2516995677739961,-0.1205798379908389,0.3099726559349626,-0.0623067498298724,0.3099726559349626,-0.0623067498298724,0.2554984003624895,-0.1167810054023456,0.3105528396635505,-0.0617265661012845,0.309991569116232,-0.0622878366486031,unseen,True,False,0.3509529232978821,0.308819055557251
AOI-0050,2024-04-05,0.4409642001126549,landsat,озимая пшеница,2024,4,False,1.0,1.0,1,0,0-7,0-7,0.1637849622247227,0.7300624899533837,0.0905275478218935,0.015625,0.9375,1.0,1.0,B,0,r0_f0,1017,0.4098699644239621,-0.0310942356886927,0.577566037735849,0.1366018376231941,0.4937180010799056,0.0527538009672506,0.4937180010799056,0.0527538009672506,0.3594856890427222,-0.0814785110699326,0.4945586544107354,0.0535944542980805,0.5002881824016143,0.0593239822889594,unseen,True,False,0.4775757789611816,0.4944827258586883
AOI-0050,2024-04-09,0.4100952434955104,s2,озимая пшеница,2024,4,False,3.0,4.0,1,0,0-7,0-7,0.8264696579224375,0.1187419302985206,0.0467238956500095,0.0080645161290322,0.8333333333333334,3.0,4.0,B,0,r0_f0,1017,0.577566037735849,0.1674707942403386,0.4937195799075711,0.0836243364120606,0.53564280882171,0.1255475653261996,0.5416318415237299,0.1315365980282195,0.3594856890427222,-0.0506095544527881,0.5486458802308419,0.1385506367353315,0.5443805299993189,0.1342852865038084,unseen,True,False,0.4412724375724792,0.5170930624008179
AOI-0050,2024-04-22,0.7532207547169812,modis,озимая пшеница,2024,4,False,9.0,6.0,1,0,8-15,0-7,0.1221860738172948,0.5148043443316117,0.3575747992423977,0.0054347826086956,0.7142857142857143,9.0,6.0,B,0,r0_f0,1017,0.4937195799075711,-0.2595011748094101,0.4442536135840944,-0.3089671411328868,0.4689865967458327,-0.2842341579711485,0.464040000113485,-0.2891807546034962,0.4934884925724926,-0.2597322621444886,0.4635944610338656,-0.2896262936831156,0.4654753080823532,-0.287745446634628,unseen,True,False,0.5751327872276306,0.439224511384964
AOI-0050,2024-05-06,0.4628322025668612,landsat,озимая пшеница,2024,5,False,2.0,1.0,1,0,0-7,0-7,0.6492819364779405,0.3092926790061985,0.0353278235402511,0.0060975609756097,0.9375,2.0,1.0,B,0,r0_f0,1017,0.4051288385334058,-0.0577033640334553,0.4579445720054562,-0.004887630561405,0.431536705269431,-0.0312954972974302,0.4403393275147727,-0.0224928750520884,0.6164848721255592,0.153652669558698,0.4396774210105836,-0.0231547815562775,0.43715771911877,-0.0256744834480911,unseen,True,False,0.465746521949768,0.4399728178977966
AOI-0050,2024-05-08,0.8097169811320755,modis,озимая пшеница,2024,5,False,1.0,14.0,1,0,0-7,8-15,0.0754283207415742,0.1808541633177945,0.7385091826072978,0.0052083333333333,0.9375,1.0,14.0,B,0,r0_f0,1017,0.4579445720054562,-0.3517724091266193,0.5513499423217529,-0.2583670388103225,0.5046472571636046,-0.3050697239684709,0.4641715966932093,-0.3455453844388662,0.6164848721255592,-0.1932321090065162,0.4681000244054906,-0.3416169567265849,0.4726996403167333,-0.3370173408153421,unseen,True,False,0.6493474245071411,0.4684687256813049
AOI-0050,2024-05-23,0.5503264084837404,landsat,озимая пшеница,2024,5,False,1.0,1.0,1,0,0-7,0-7,0.3320159827313018,0.619457138264404,0.041384021861437,0.0071428571428571,0.9375,1.0,1.0,B,0,r0_f0,1017,0.5513499423217529,0.0010235338380125,0.3671347361302417,-0.1831916723534986,0.4592423392259973,-0.091084069257743,0.4592423392259973,-0.091084069257743,0.7034023296813341,0.1530759211975937,0.4592423392259973,-0.091084069257743,0.4640256858809539,-0.0863007226027864,unseen,True,False,0.551368236541748,0.4579792320728302
AOI-0050,2024-06-07,0.4465689582501981,landsat,озимая пшеница,2024,6,False,4.0,1.0,1,0,0-7,0-7,0.4581218759807411,0.4133809447263876,0.1165924173881094,0.0119047619047619,0.9375,4.0,1.0,B,0,r0_f0,1017,0.3260044524973131,-0.120564505752885,0.3603478289302406,-0.0862211293199575,0.3431761407137768,-0.1033928175364212,0.3534791536436551,-0.0930898046065429,0.67217449627192,0.2256055380217219,0.346035290067199,-0.100533668182999,0.3266796155383261,-0.119889342711872,unseen,True,False,0.4317985773086548,0.3476057052612304
AOI-0050,2024-06-16,0.588237320953955,landsat,озимая пшеница,2024,6,False,7.0,2.0,1,0,0-7,0-7,0.4581218759807411,0.4133809447263876,0.1165924173881094,0.0119047619047619,0.8823529411764706,7.0,2.0,B,0,r0_f0,1017,0.5662490566037737,-0.0219882643501813,0.3664852067946266,-0.2217521141593283,0.4663671316992001,-0.1218701892547548,0.4108771734188814,-0.1773601475350735,0.5592653601002467,-0.0289719608537082,0.391695459445438,-0.1965418615085169,0.3884476415188832,-0.1997896794350717,unseen,True,False,0.3868139386177063,0.4133720099925995
AOI-0050,2024-06-23,0.453527870863866,landsat,озимая пшеница,2024,6,False,5.0,2.0,1,0,0-7,0-7,0.7851425486050144,0.1456666625449779,0.0627805324397512,0.0064102564102564,0.8823529411764706,5.0,2.0,B,0,r0_f0,1017,0.3664852067946266,-0.0870426640692393,0.4123603773584905,-0.0411674935053754,0.3894227920765585,-0.0641050787873074,0.3992531857688152,-0.0542746850950507,0.5592653601002467,0.1057374892363807,0.4032655913574913,-0.0502622795063746,0.4089027397463995,-0.0446251311174664,unseen,True,False,0.361281543970108,0.3916221261024475
AOI-0050,2024-07-01,0.4150323660600875,landsat,озимая пшеница,2024,7,False,3.0,1.0,1,0,0-7,0-7,0.4182851911128505,0.4643912973588756,0.1064539463108825,0.0108695652173913,0.9375,3.0,1.0,B,0,r0_f0,1017,0.3812607526101528,-0.0337716134499346,0.4146161119340398,-0.0004162541260476,0.3979384322720963,-0.0170939337879911,0.406277272103068,-0.0087550939570194,0.4471607954238576,0.0321284293637701,0.4060259629547246,-0.0090064031053628,0.4063406227961145,-0.0086917432639729,unseen,True,False,0.3989830315113067,0.4083467721939087
AOI-0050,2024-07-03,0.3571193922644628,s2,озимая пшеница,2024,7,False,1.0,6.0,1,0,0-7,0-7,0.7186490771726265,0.2200227236194122,0.0556463810261431,0.0056818181818181,0.9375,1.0,6.0,B,0,r0_f0,1017,0.4146161119340398,0.0574967196695769,0.4460915611680098,0.0889721689035469,0.4303538365510247,0.0732344442865619,0.4191126046817497,0.0619932124172869,0.4471607954238576,0.0900414031593948,0.4207722201716682,0.0636528279072053,0.4215453696558529,0.06442597739139,unseen,True,False,0.368618905544281,0.4175361692905426
AOI-0050,2024-07-11,0.5349094339622642,modis,озимая пшеница,2024,7,False,1.0,2.0,1,0,0-7,0-7,0.1759297835835829,0.1975714252909008,0.6213967503091897,0.0051020408163265,0.9375,1.0,2.0,B,0,r0_f0,1017,0.4125448532310755,-0.1223645807311887,0.3997591266647724,-0.1351503072974917,0.4061519899479239,-0.1287574440143402,0.4082829443756411,-0.1266264895866231,0.4471607954238576,-0.0877486385384065,0.4065606175984498,-0.1283488163638143,0.4076202704043706,-0.1272891635578935,unseen,True,False,0.4715268313884735,0.4000175893306732
AOI-0050,2024-07-17,0.42976717249269,landsat,озимая пшеница,2024,7,False,4.0,1.0,1,0,0-7,0-7,0.4351917032963987,0.5062413737673841,0.0499462332810447,0.0086206896551724,0.9375,4.0,1.0,B,0,r0_f0,1017,0.3997591266647724,-0.0300080458279175,0.361323208094251,-0.0684439643984389,0.3805411673795117,-0.0492260051131782,0.3690103918083552,-0.0607567806843347,0.4233649915249238,-0.0064021809677661,0.364463635955612,-0.0653035365370779,0.3679549719006119,-0.061812200592078,unseen,True,False,0.4435794055461883,0.3704864680767059
AOI-0050,2024-07-27,0.5276018867924529,modis,озимая пшеница,2024,7,False,2.0,1.0,1,0,0-7,0-7,0.2427030652999146,0.4746346122933488,0.2778546300990441,0.0048076923076923,0.9375,2.0,1.0,B,0,r0_f0,1017,0.4808816049429214,-0.0467202818495314,0.4177309860881866,-0.1098709007042663,0.449306295515554,-0.0782955912768988,0.4387811923730982,-0.0888206944193547,0.4233649915249238,-0.104236895267529,0.4359361841881554,-0.0916657026042975,0.4345998389497072,-0.0930020478427456,unseen,True,False,0.4631476998329162,0.438213050365448
AOI-0050,2024-08-10,0.3794261505852291,landsat,озимая пшеница,2024,8,False,7.0,1.0,1,0,0-7,0-7,0.3918436088907074,0.5309545381479155,0.0658382165977407,0.0113636363636363,0.9375,7.0,1.0,B,0,r0_f0,1017,0.4053910665655317,0.0259649159803025,0.3663283606150788,-0.0130977899701503,0.3858597135903052,0.0064335630050761,0.3712111988588853,-0.0082149517263437,0.3773690760251594,-0.0020570745600697,0.376785791957103,-0.002640358628126,0.3731676105357784,-0.0062585400494507,unseen,True,False,0.3637616336345672,0.3679746985435486
AOI-0050,2024-08-17,0.2935360210740748,s2,озимая пшеница,2024,8,False,5.0,1.0,1,0,0-7,0-7,0.800489509418942,0.1590714247441461,0.0344866848845308,0.0059523809523809,0.9375,5.0,1.0,B,0,r0_f0,1017,0.2911974199196379,-0.0023386011544369,0.3558362761999371,0.0623002551258622,0.3235168480597875,0.0299808269857126,0.3450631334865539,0.0515271124124791,0.2803558147051341,-0.0131802063689406,0.3510482127717668,0.057512191697692,0.3585620170352074,0.0650259959611326,unseen,True,False,0.286449521780014,0.3458216190338135
AOI-0050,2024-08-19,0.3496637418136711,landsat,озимая пшеница,2024,8,False,1.0,3.0,1,0,0-7,0-7,0.6045012121550115,0.3608367314133497,0.0295600156153121,0.0051020408163265,0.9375,1.0,3.0,B,0,r0_f0,1017,0.3558362761999371,0.0061725343862659,0.2949341053625833,-0.0547296364510878,0.3253851907812601,-0.0242785510324109,0.3406107334905986,-0.0090530083230724,0.2803558147051341,-0.0693079271085369,0.3483689641563065,-0.0012947776573645,0.3415590859509519,-0.0081046558627191,unseen,True,False,0.2882909178733825,0.3404516279697418
AOI-0050,2024-08-26,0.3586556365373813,landsat,озимая пшеница,2024,8,False,4.0,1.0,1,0,0-7,0-7,0.3933540516887245,0.5437407347871903,0.0536459542648258,0.0092592592592592,0.9375,4.0,1.0,B,0,r0_f0,1017,0.2949341053625833,-0.063721531174798,0.2530426611478392,-0.1056129753895421,0.2739883832552112,-0.08466725328217,0.261420949990788,-0.0972346865465932,0.2803558147051341,-0.0782998218322471,0.2556511881784234,-0.1030044483589578,0.2562899019306802,-0.1023657346067011,unseen,True,False,0.3308494091033935,0.2572779655456543
AOI-0050,2024-09-01,0.3278984172598317,s2,озимая пшеница,2024,9,False,4.0,2.0,1,0,0-7,0-7,0.7116822054332101,0.2133611066459483,0.0680122434763971,0.0069444444444444,0.8823529411764706,4.0,2.0,B,0,r0_f0,1017,0.4729490566037736,0.1450506393439419,0.3862396392627233,0.0583412220028916,0.4295943479332484,0.1016959306734167,0.4151427783764068,0.087244361116575,0.2713934255791855,-0.0565049916806461,0.4193228823428258,0.0914244650829941,0.413498654845264,0.0856002375854323,unseen,True,False,0.3174774944782257,0.4190720021724701
AOI-0050,2024-09-11,0.3716672434303508,s2,озимая пшеница,2024,9,False,5.0,1.0,1,0,0-7,0-7,0.7465016052863666,0.1805675632230848,0.0661740747337918,0.0067567567567567,0.9375,5.0,1.0,B,0,r0_f0,1017,0.3548401782549076,-0.0168270651754431,0.337571854523255,-0.0340953889070957,0.3462060163890813,-0.0254612270412694,0.3404499084785304,-0.0312173349518203,0.2713934255791855,-0.1002738178511652,0.3381816610606687,-0.033485582369682,0.3354759707397489,-0.0361912726906018,unseen,True,False,0.3288698196411133,0.3374257683753967
AOI-0050,2024-09-13,0.4246924528301887,modis,озимая пшеница,2024,9,False,1.0,3.0,1,0,0-7,0-7,0.5807952822665797,0.1309999968481203,0.2833027601009862,0.0049019607843137,0.9375,1.0,3.0,B,0,r0_f0,1017,0.337571854523255,-0.0871205983069337,0.3597292946683114,-0.0649631581618773,0.3486505745957832,-0.0760418782344055,0.3431112145595191,-0.0815812382706696,0.2471063524132838,-0.1775861004169049,0.339784144355465,-0.0849083084747236,0.3416675056152542,-0.0830249472149344,unseen,True,False,0.3726980686187744,0.342025488615036
AOI-0050,2024-09-19,0.4028743833645987,landsat,озимая пшеница,2024,9,False,3.0,1.0,1,0,0-7,0-7,0.3748069302432854,0.4643912973588756,0.1499322071804477,0.0108695652173913,0.9375,3.0,1.0,B,0,r0_f0,1017,0.3597292946683114,-0.0431450886962873,0.3931966950025907,-0.0096776883620079,0.376462994835451,-0.0264113885291476,0.3848298449190208,-0.0180445384455778,0.2471063524132838,-0.1557680309513149,0.3892172238908146,-0.013657159473784,0.385183886968284,-0.0176904963963146,unseen,True,False,0.4193301498889923,0.3861394226551056
AOI-0050,2024-09-21,0.3545579726831257,s2,озимая пшеница,2024,9,False,1.0,5.0,1,0,0-7,0-7,0.6959218044453537,0.2200227236194122,0.0783736537534158,0.0056818181818181,0.9375,1.0,5.0,B,0,r0_f0,1017,0.3931966950025907,0.0386387223194649,0.3248765518089283,-0.0296814208741973,0.3590366234057595,0.0044786507226337,0.3818100044703136,0.0272520317871879,0.2471063524132838,-0.1074516202698419,0.388135943654912,0.0335779709717862,0.3894687662635701,0.0349107935804444,unseen,True,False,0.3763090372085571,0.3848111629486084
AOI-0050,2024-09-27,0.391867349691431,landsat,озимая пшеница,2024,9,False,1.0,1.0,1,0,0-7,0-7,0.2100254270725256,0.6218636290570063,0.1567473075068317,0.0113636363636363,0.9375,1.0,1.0,B,0,r0_f0,1017,0.3248765518089283,-0.0669907978825026,0.3830224992129026,-0.0088448504785283,0.3539495255109154,-0.0379178241805155,0.3539495255109154,-0.0379178241805155,0.2519523391599206,-0.1399150105315103,0.3469304933027,-0.044936856388731,0.3533611778709687,-0.0385061718204622,unseen,True,False,0.3576844334602356,0.3539495170116424
AOI-0050,2024-10-01,0.2976375950622874,s2,озимая пшеница,2024,10,False,2.0,4.0,1,0,0-7,0-7,0.6874034651216426,0.2539347791142204,0.0532269731554412,0.0054347826086956,0.8823529411764706,2.0,4.0,B,0,r0_f0,1017,0.4103490566037736,0.1127114615414862,0.3627139589799685,0.0650763639176811,0.386531507791871,0.0888939127295836,0.3944706907291719,0.0968330956668845,0.2519523391599206,-0.0456852559023667,0.3979992164790834,0.100361621416796,0.4175901219200685,0.1199525268577811,unseen,True,False,0.3353877663612366,0.3895174860954284
AOI-0050,2024-10-06,0.312633833404445,s2,озимая пшеница,2024,10,False,1.0,9.0,2,0,0-7,8-15,0.7794884051472517,0.1494999957698457,0.0644326517144815,0.006578947368421,0.9375,1.0,9.0,B,0,r0_f0,1017,0.3627139589799685,0.0500801255755234,0.3854679245283019,0.0728340911238569,0.3740909417541352,0.0614571083496902,0.3649893555348019,0.0523555221303568,0.2519523391599206,-0.0606814942445243,0.3633510700153218,0.0507172366108768,0.3637636427209409,0.0511298093164959,unseen,True,False,0.3435281217098236,0.3660619258880615
AOI-0050,2024-10-11,0.2613068608208638,s2,озимая пшеница,2024,10,False,6.0,4.0,2,1,0-7,0-7,0.7381424811123614,0.1775312449766918,0.0765137739109468,0.0078125,0.7894736842105263,6.0,4.0,B,0,r0_f0,1017,0.3627139589799685,0.1014070981591047,0.3854679245283019,0.1241610637074381,0.3740909417541352,0.1127840809332714,0.3763663383089685,0.1150594774881047,0.2519523391599206,-0.0093545216609431,0.3774585286552885,0.1161516678344247,0.3807557647160261,0.1194489038951623,unseen,True,False,0.3463366031646728,0.3875977694988251
AOI-0003,2010-04-23,0.637317987802434,landsat,озимая пшеница,2010,4,False,8.0,1.0,1,0,8-15,0-7,0.0132338062560217,0.4934001901939299,0.4879312209413527,0.0054347826086956,0.9375,8.0,1.0,B,0,r0_f1,1018,0.2198950796267057,-0.4174229081757282,0.5503008583408707,-0.0870171294615632,0.3850979689837882,-0.2522200188186457,0.5135891051504079,-0.123728882652026,0.506432227810523,-0.130885759991911,0.5168890378072736,-0.1204289499951604,0.5199185749777109,-0.1173994128247231,unseen,True,False,0.5275123119354248,0.5116598606109619
AOI-0003,2010-06-02,0.8024541422096882,landsat,озимая пшеница,2010,6,False,8.0,8.0,1,0,8-15,8-15,0.02435020351108,0.827856349956831,0.1377934465320889,0.01,0.6521739130434783,8.0,8.0,B,0,r0_f1,1018,0.8153332061068702,0.0128790638971819,0.6928475923820887,-0.1096065498275995,0.7540903992444794,-0.0483637429652088,0.7540903992444794,-0.0483637429652088,0.6773915848469296,-0.1250625573627586,0.7540903992444794,-0.0483637429652088,0.7602986631929542,-0.042155479016734,unseen,True,False,0.7335667610168457,0.77387934923172
AOI-0003,2010-08-06,0.2185554769323621,landsat,озимая пшеница,2010,8,False,1.0,7.0,1,0,0-7,0-7,0.020991554750931,0.9205658189283026,0.0498219366655939,0.0086206896551724,0.9375,1.0,7.0,B,0,r0_f1,1018,0.2191601267919141,0.0006046498595519,0.2615864122137404,0.0430309352813783,0.2403732695028272,0.0218177925704651,0.2244634124696423,0.0059079355372802,0.3797420952324362,0.161186618300074,0.2209831312436332,0.002427654311271,0.2220943904076809,0.0035389134753188,unseen,True,False,0.1979925781488418,0.2343979030847549
AOI-0003,2010-10-24,0.226426611828991,landsat,озимая пшеница,2010,10,False,8.0,1.0,1,0,8-15,0-7,0.0289883375131905,0.8426861309009892,0.1164207696810583,0.0119047619047619,0.9375,8.0,1.0,B,0,r0_f1,1018,0.3156985114503817,0.0892718996213907,0.2416979339203315,0.0152713220913405,0.2786982226853566,0.0522716108563656,0.2499202203125593,0.0234936084835683,0.2581048426667239,0.0316782308377329,0.2442356766339821,0.0178090648049911,0.2481847972592217,0.0217581854302307,unseen,True,False,0.2706257104873657,0.2473922371864318
AOI-0003,2011-04-19,0.3441948153680167,landsat,озимая пшеница,2011,4,False,1.0,4.0,1,0,0-7,0-7,0.02435020351108,0.827856349956831,0.1377934465320889,0.01,0.9375,1.0,4.0,B,0,r0_f1,1018,0.3516602756747672,0.0074654603067504,0.4843799999999999,0.1401851846319832,0.4180201378373835,0.0738253224693668,0.3782042205398137,0.034009405171797,0.506432227810523,0.1622374124425062,0.3654631270045914,0.0212683116365747,0.3682433217255792,0.0240485063575625,unseen,True,False,0.3036551177501678,0.3763890266418457
AOI-0003,2011-10-16,0.4175124809160305,modis,озимая пшеница,2011,10,False,16.0,11.0,1,0,16-30,8-15,0.0135278908394889,0.1265868610871283,0.8543296925178273,0.0055555555555555,0.5769230769230769,16.0,11.0,B,0,r0_f1,1018,0.3883625954198473,-0.0291498854961831,0.3372478672611334,-0.080264613654897,0.3628052313404903,-0.0547072495755401,0.3580723861406095,-0.059440094775421,0.2581048426667239,-0.1594076382493066,0.3616419102754196,-0.0558705706406109,0.3588885401244844,-0.058623940791546,unseen,True,False,0.424848198890686,0.3496259450912475
AOI-0003,2012-05-08,0.356000496183206,modis,озимая пшеница,2012,5,False,2.0,16.0,2,0,0-7,16-30,0.0138353429040227,0.1067365624754721,0.873746276438687,0.0056818181818181,0.8823529411764706,2.0,16.0,B,0,r0_f1,1018,0.2482126996286736,-0.1077877965545324,0.5142060687022901,0.1582055725190841,0.3812093841654819,0.0252088879822758,0.277767518414631,-0.078232977768575,0.6063341010639286,0.2503336048807226,0.2628671412268645,-0.0931333549563415,0.2671070167012331,-0.0888934794819728,unseen,True,False,0.4876362383365631,0.2803064584732055
AOI-0003,2012-05-22,0.2846601162922623,landsat,озимая пшеница,2012,5,False,16.0,2.0,2,1,16-30,0-7,0.0234136572221923,0.834477259573876,0.1324936985885471,0.0096153846153846,0.8823529411764706,16.0,2.0,B,0,r0_f1,1018,0.2482126996286736,-0.0364474166635886,0.5142060687022901,0.2295459524100278,0.3812093841654819,0.0965492678732196,0.4846512499163327,0.1999911336240704,0.7099364966795789,0.4252763803873166,0.5057757840458288,0.2211156677535665,0.4918252868698536,0.2071651705775913,unseen,True,False,0.2664793729782104,0.4886344969272613
AOI-0003,2012-09-04,0.2807171876656121,landsat,озимая пшеница,2012,9,False,7.0,9.0,2,0,0-7,8-15,0.0234136572221923,0.7960157211123374,0.1709552370500855,0.0096153846153846,0.6818181818181818,7.0,9.0,B,0,r0_f1,1018,0.3490452671755725,0.0683280795099604,0.2750380534351145,-0.0056791342304975,0.3120416603053435,0.0313244726397314,0.3166671111641221,0.03594992349851,0.279789912358092,-0.0009272753075201,0.3313806061175913,0.0506634184519792,0.3417387178070625,0.0610215301414504,unseen,True,False,0.2273513376712799,0.3301998674869537
AOI-0003,2012-09-11,0.2508907979672984,landsat,озимая пшеница,2012,9,False,14.0,2.0,2,1,8-15,0-7,0.0253647953240417,0.7790170312050323,0.1852015068042593,0.0104166666666666,0.8823529411764706,14.0,2.0,B,0,r0_f1,1018,0.3490452671755725,0.098154469208274,0.2750380534351145,0.024147255467816,0.3120416603053435,0.0611508623380451,0.2842889551526718,0.0333981571853733,0.279789912358092,0.0288991143907935,0.2892730783306707,0.0383822803633722,0.2956688416001088,0.0447780436328104,unseen,True,False,0.2161807715892791,0.2812099158763885
AOI-0003,2012-10-13,0.1920356888801791,landsat,озимая пшеница,2012,10,False,7.0,2.0,1,0,0-7,0-7,0.0253647953240417,0.8206836978716989,0.1435348401375926,0.0104166666666666,0.8823529411764706,7.0,2.0,B,0,r0_f1,1018,0.1893587601733197,-0.0026769287068593,0.3497190839694656,0.1576833950892865,0.2695389220713926,0.0775032331912135,0.314083456459211,0.1220477675790318,0.2581048426667239,0.0660691537865448,0.3245023210003993,0.1324666321202201,0.3291266873846804,0.1370909985045013,unseen,True,False,0.1759055852890014,0.3118878006935119
AOI-0003,2013-04-24,0.7334548144134426,landsat,озимая пшеница,2013,4,False,1.0,7.0,1,0,0-7,0-7,0.0289883375131905,0.8426861309009892,0.1164207696810583,0.0119047619047619,0.9375,1.0,7.0,B,0,r0_f1,1018,0.7698593511450381,0.0364045367315954,0.7853921208601429,0.0519373064467002,0.7776257360025904,0.0441709215891478,0.7718009473594263,0.0383461329459836,0.506432227810523,-0.2270225866029196,0.7729661167587074,0.0395113023452647,0.7725463884021073,0.0390915739886646,unseen,True,False,0.810725748538971,0.767534077167511
AOI-0003,2013-05-25,0.8024942748091604,modis,озимая пшеница,2013,5,False,16.0,9.0,1,0,16-30,8-15,0.0132338062560217,0.2760088858461038,0.7053225252891788,0.0054347826086956,0.625,16.0,9.0,B,0,r0_f1,1018,0.8256050268289432,0.0231107520197828,0.5416229864365075,-0.2608712883726528,0.6836140066327254,-0.1188802681764349,0.6438565209777843,-0.158637753831376,0.7099364966795789,-0.0925577781295814,0.6682340874271008,-0.1342601873820595,0.645934302647599,-0.1565599721615613,unseen,True,False,0.6878350973129272,0.6902252435684204
AOI-0003,2013-06-11,0.4513696681469393,landsat,озимая пшеница,2013,6,False,1.0,7.0,1,0,0-7,0-7,0.0217412531348928,0.9534431696043134,0.0158870058322222,0.0089285714285714,0.9375,1.0,7.0,B,0,r0_f1,1018,0.4594402341325649,0.0080705659856256,0.4213515521537777,-0.0300181159931616,0.4403958931431713,-0.010973775003768,0.4546791488852165,0.0033094807382772,0.6773915848469296,0.2260219166999903,0.4538970160716205,0.0025273479246812,0.4501036703145177,-0.0012659978324215,unseen,True,False,0.4914999604225158,0.4563305377960205
AOI-0003,2013-08-06,0.2075549002375095,landsat,озимая пшеница,2013,8,False,9.0,7.0,1,0,8-15,0-7,0.020991554750931,0.9205658189283026,0.0498219366655939,0.0086206896551724,0.6818181818181818,9.0,7.0,B,0,r0_f1,1018,0.2027280033135942,-0.0048268969239153,0.2065184955459555,-0.0010364046915539,0.2046232494297748,-0.0029316508077346,0.2048601551942974,-0.002694745043212,0.3797420952324362,0.1721871949949266,0.203501052842154,-0.0040538473953554,0.1930898017970689,-0.0144650984404405,unseen,True,False,0.1726433783769607,0.2295855730772018
AOI-0003,2013-08-21,0.2548367651675785,landsat,озимая пшеница,2013,8,False,7.0,8.0,1,0,0-7,8-15,0.0253647953240417,0.9040170312050324,0.0602015068042593,0.0104166666666666,0.6818181818181818,7.0,8.0,B,0,r0_f1,1018,0.2649353724094574,0.0100986072418788,0.2383883969465648,-0.0164483682210137,0.2516618846780111,-0.0031748804895674,0.2525467838601075,-0.0022899813074709,0.292903922332476,0.0380671571648974,0.2598725037567936,0.0050357385892151,0.2857658048714477,0.0309290397038692,unseen,True,False,0.2182075828313827,0.2577424943447113
AOI-0003,2013-09-15,0.2404212776518413,landsat,озимая пшеница,2013,9,False,16.0,15.0,1,0,16-30,8-15,0.0405836725184667,0.8464272499280516,0.0963224108868149,0.0166666666666666,0.5,16.0,15.0,B,0,r0_f1,1018,0.226184536864131,-0.0142367407877102,0.2439233698434249,0.0035020921915835,0.2350539533537779,-0.0053673242980633,0.2353400635631214,-0.0050812140887198,0.2608786013322529,0.0204573236804116,0.230285216565535,-0.0101360610863062,0.2086757002600209,-0.0317455773918203,unseen,True,False,0.2168089598417282,0.2260847389698028
